index,road,id,model_type,condition,name,lat,lon,length,bridge_name,in,out
2066,N2,1002066,link,,,24.0431941,90.8565278,282.0,,,
2067,N2,1002067,bridge,C,,24.0469163,90.8621389,709.0,BRIDE OVER ARIAL RCC GIDER BRIDGE,,
2068,N2,1002068,bridge,C,,24.0469163,90.8621389,709.0,Bridge Over Arial,,
2069,N2,1002069,link,,,24.0477497,90.8633056,157.0,,,
2070,N2,1002070,bridge,A,,24.0484163,90.8641111,109.0,SHIBPUR RCC GIDER BRIDGE,,
2071,N2,1002071,link,,,24.0486663,90.8644167,125.0,,,
2073,N2,1002073,bridge,A,,24.0496663,90.8656389,80.0,BARAICHA CULVERT,,
2074,N2,1002074,link,,,24.0514167,90.8693327,827.0,,,
2076,N2,1002076,bridge,A,,24.0514722,90.874166,109.0,KHAMACHOR BRIDGE,,
2077,N2,1002077,link,,,24.0514722,90.8745549,41.0,,,
2078,N2,1002078,bridge,A,,24.0515,90.8788604,438.0,CURMARA CULVERT,,
2079,N2,1002079,link,,,24.0515833,90.8829438,412.0,,,
2080,N2,1002080,bridge,A,,24.0518889,90.8861386,330.0,DARIKANDI CULVERT,,
2081,N2,1002081,link,,,24.0525,90.8927497,675.0,,,
2082,N2,1002082,bridge,A,,24.0529167,90.8988608,629.0,NOYA KANDI,,
2083,N2,1002083,link,,,24.0529444,90.8989719,371.0,,,
2085,N2,1002085,bridge,B,,24.0533056,90.9035556,107.0,PATILA DUA BRIDGE,,
2086,N2,1002086,link,,,24.0533056,90.9036667,903.0,,,
2088,N2,1002088,bridge,A,,24.0543056,90.9164722,419.0,NARAYERPUR CULVERT,,
2089,N2,1002089,bridge,A,,24.0545,90.9184716,202.0,NARAYAN PUR RCC GIDER BRIDGE,,
2091,N2,1002091,link,,,24.0547222,90.9214438,1374.0,,,
2094,N2,1002094,bridge,A,,24.0560278,90.9396108,778.0,MUNDABAD BOX CULVERT,,
2095,N2,1002095,link,,,24.0561667,90.9416941,212.0,,,
2096,N2,1002096,bridge,A,,24.0565833,90.9459163,435.0,MUNDA BUS RCC GIDER BRIDGE,,
2097,N2,1002097,link,,,24.0565833,90.9460552,16.0,,,
2098,N2,1002098,bridge,A,,24.05675,90.9488886,289.0,MANDABUS -3 BOX CULVERT,,
2099,N2,1002099,link,,,24.0569167,90.9513889,470.0,,,
2101,N2,1002101,bridge,B,,24.057,90.9559722,260.0,mundubus 5 boxculvert,,
2102,N2,1002102,link,,,24.0575556,90.9587778,295.0,,,
2103,N2,1002103,bridge,C,,24.0576111,90.9612222,258.0,OLD BRAMMAPULRA,,
2104,N2,1002104,link,,,24.0570556,90.9654167,742.0,,,
2106,N2,1002106,bridge,A,,24.0570292230769,90.9696097102564,4.0,JAKANNATHPUR,,
2107,N2,1002107,bridge,A,,24.0570278,90.9696382,117.0,LAXMEPUR CULVERT,,
2108,N2,1002108,bridge,C,,24.057,90.969916,28.0,KOMOLPUR CULVERT (1),,
2109,N2,1002109,bridge,B,,24.0569460077753,90.9702615688984,6.4,RASHOMPUR,,
2110,N2,1002110,bridge,A,,24.0569370090712,90.9703191637149,25.5,laxmipur brige,,
2111,N2,1002111,bridge,A,,24.0563056,90.9743604,463.0,KAMOLAPUR CULVERT,,
2114,N2,1002114,link,,,24.0553889,90.9828604,1392.0,,,
2117,N2,1002117,bridge,A,,24.0508333,90.9901108,540.0,NEAR BHAIRAB SLAB CULVERT,,
2118,N2,1002118,link,,,24.048833,90.9916941,183.0,,,
2119,N2,1002119,bridge,A,,24.0487508700361,90.9917788393501,1194.5,BHAIRAB BRIDGE,,
2121,N2,1002121,link,,,24.0409997,90.9998052,1277.0,,,
2123,N2,1002123,bridge,A,,24.0390274,91.0023611,275.0,SONAROMPUR,,
2124,N2,1002124,bridge,A,,24.0389204749999,91.002856945,3.0,BHAIROB SIDE CULVERT,,
2125,N2,1002125,bridge,A,,24.03890138125,91.00294548875,3.0,BHAIRAB END SIDE CULVERT,,
2126,N2,1002126,bridge,C,,24.0387219,91.0037778,160.0,SONARAMPUR CULVERT,,
2128,N2,1002128,link,,,24.0376386,91.0067778,399.0,,,
2130,N2,1002130,bridge,B,,24.0372837831325,91.0073885975903,3.1,SONARAMPUR,,
2131,N2,1002131,bridge,A,,24.0371713445783,91.0078243349397,3.35,SONARAMPUR,,
2132,N2,1002132,link,,,24.0368608,91.0090278,166.0,,,
2133,N2,1002133,bridge,C,,24.0360274,91.01325,449.0,SUNARAMPUR CULVERT,,
2134,N2,1002134,bridge,D,,24.0364441,91.0158611,271.0,SUNARAMPUR BRIGE,,
2135,N2,1002135,link,,,24.0368886,91.0183604,280.0,,,
2137,N2,1002137,bridge,A,,24.0379441,91.0241382,582.0,SUNSRAMPUR CULVERT,,
2138,N2,1002138,bridge,A,,24.0381108,91.0248604,86.0,SOHAGPUR 1,,
2139,N2,1002139,link,,,24.0386941,91.0280827,332.0,,,
2140,N2,1002140,bridge,A,,24.0386941,91.0281938,16.0,SOHAGPUR 2,,
2141,N2,1002141,link,,,24.0390274,91.0299716,984.0,,,
2142,N2,1002142,bridge,A,,24.0401663,91.0354997,575.0,KAMORA,,
2143,N2,1002143,link,,,24.0407219,91.0384719,425.0,,,
2145,N2,1002145,bridge,A,,24.0426108,91.048583,940.0,KHARIALA 2,,
2146,N2,1002146,link,,,24.0426941,91.0491941,60.0,,,
2147,N2,1002147,bridge,A,,24.0436153462203,91.0572613235421,12.57,KHARIALA -1 BOX CULVERT,,
2148,N2,1002148,bridge,A,,24.0436397647948,91.0574751535637,3.0,DOLOPARA CULVERT,,
2149,N2,1002149,link,,,24.0437219,91.0581944,1000.0,,,
2151,N2,1002151,bridge,A,,24.0443886,91.0640556,518.0,BATHTOLA-2 BOX CULVERT,,
2152,N2,1002152,bridge,A,,24.044833,91.0677771,380.0,BETHTOLA BOX CULVERT,,
2153,N2,1002153,link,,,24.0449441,91.0687493,102.0,,,
2154,N2,1002154,bridge,B,,24.0456941,91.074416,592.0,MALIHATA BOX CULVERT,,
2156,N2,1002156,link,,,24.0461941,91.0786382,1413.0,,,
2158,N2,1002158,bridge,A,,24.0477840564013,91.0917317660899,9.3,MALIHATA BOX CULVERT,,
2159,N2,1002159,bridge,A,,24.0480274,91.0937497,578.0,KUTTAPARCA CULVERT,,
2161,N2,1002161,link,,,24.048583,91.0984163,1432.0,,,
2164,N2,1002164,bridge,A,,24.0508333,91.1144444,710.0,KATIADE RCC GIDER BRIDGE,,
2165,N2,1002165,link,,,24.0533056,91.1146111,290.0,,,
2166,N2,1002166,bridge,A,,24.0576944,91.1151389,300.0,GURAICHARI,,
2168,N2,1002168,link,,,24.0583889,91.118916,483.0,,,
2170,N2,1002170,bridge,A,,24.0571667,91.1285271,924.0,ISLAMA BOX CULVERT,,
2171,N2,1002171,link,,,24.0570556,91.1292216,76.0,,,
2172,N2,1002172,bridge,A,,24.0558889,91.1378608,887.0,ISLAMABAD BRIGE,,
2173,N2,1002173,link,,,24.0558611,91.138083,113.0,,,
2175,N2,1002175,bridge,C,,24.0549722,91.1451941,643.0,BARIUSA RCC GIDER BRIDGE,,
2176,N2,1002176,link,,,24.0549444,91.1453886,357.0,,,
2178,N2,1002178,bridge,B,,24.05425,91.1503889,172.0,BARIUSE BOX CULVERT,,
2179,N2,1002179,bridge,A,,24.0541944,91.1508333,47.0,SHAHA BAZAR PC GIDER BRIDGE,,
2180,N2,1002180,link,,,24.0533889,91.1584444,781.0,,,
2181,N2,1002181,bridge,A,,24.0532222,91.1593333,93.0,BARURA BOX CULVERT,,
2182,N2,1002182,bridge,A,,24.0524444,91.1659722,681.0,SHAHA BAZAR BOX CULVERT,,
2183,N2,1002183,link,,,24.0523611,91.1665,226.0,,,
2185,N2,1002185,bridge,C,,24.0514167,91.1708882,290.0,SHAHA BAZAR RCC GIDER BRIDGE,,
2186,N2,1002186,link,,,24.0479163,91.1767493,715.0,,,
