road,id,condition,bridge_name,betweenness_centrality,closeness_centrality,degreecentrality_centrality
N1,1787,A,KARANERHAT CULVERT,0.29281208776345813,0.001276631806282208,0.00034217279726261765
N1,1788,A,NOYA PARA BOX CULVERT,0.2925917013142972,0.0012755831346304345,0.00034217279726261765
N1,1790,A,PODUA BAZAR BOX CULVERT,0.29215057710920195,0.0012734892865671173,0.00034217279726261765
N1,1792,A,PODUA BAZAR BOX CULVERT,0.29170898449507554,0.0012714000888348668,0.00034217279726261765
N1,1794,A,BARO AWLIA(R),0.29126692347191796,0.0012693155294728768,0.00034217279726261765
N1,1797,A,AMIRABAD LOHAGOR BOX CULVERT,0.29060295367024824,0.0012661973612836924,0.00034217279726261765
N1,1798,A,MITADIGI ACADEMY,0.2903813961985094,0.001265160278166429,0.00034217279726261765
N1,1802,A,LOHAGORA L.S BOX CULVERT,0.2894939952889762,0.001261023437560678,0.00034217279726261765
N1,1805,A,THAKUR DIGI BOX CULVERT,0.2888272150331194,0.001257932832197571,0.00034217279726261765
N1,1806,A,DIGIRPARK BOX CULVERT,0.2886047207433183,0.0012569049130466946,0.00034217279726261765
N1,1808,A,KHORIANAGAR BRIDGE,0.2881593808569426,0.0012548524898892595,0.00034217279726261765
N1,1809,A,DIGIRPAR BOX CULVERT,0.28793653526036805,0.0012538279829522297,0.00034217279726261765
N1,1811,A,ZADUNAGOR FILLING BOX CULVERT,0.28749049276044564,0.0012517823710492828,0.00034217279726261765
N1,1812,A,PODUA NOYA PARA BOX CULVERT,0.28726729585709776,0.0012507612631640216,0.00034217279726261765
N1,1813,A,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT,0.28704398185149205,0.0012497412853797588,0.00034217279726261765
N1,1815,A,ZADUNAGOR BUS STATION BOX CULVERT,0.28659700253350734,0.0012477047142958996,0.00034217279726261765
N1,1816,A,Aadunagor bridge,0.2863733372211283,0.0012466881180917587,0.00034217279726261765
N1,1819,A,HATIAR PULL PC GIDER BRIDGE,0.28570163867044435,0.0012436450694419917,0.00034217279726261765
N1,1820,A,TALOCKDNR PARA BOX CULVERT,0.2854775049490342,0.0012426329617269047,0.00034217279726261765
N1,1822,A,MUSKAMPANI PARA BOX CULVERT,0.28502888619944033,0.00124061210039343,0.00034217279726261765
N1,1823,A,AMIRABAD BOX CULVERT,0.28480440117125677,0.0012396033438962948,0.00034217279726261765
N1,1825,A,AMIRABAD PC GIDER BRIDGE,0.28435507980811625,0.0012375891720581374,0.00034217279726261765
N1,1829,A,RATAR KUL- SONTI BRIDGE,0.28345503185474163,0.001233574152896504,0.00034217279726261765
N1,1830,A,AMIRABAD LOHAGORA BOX CULVERT,0.28322972711075356,0.0012325731657118178,0.00034217279726261765
N1,1832,A,BON PUKUL PARA BOX CULVERT,0.28277876631600396,0.0012305745024963084,0.00034217279726261765
N1,1834,A,SANTI BOX CULVERT,0.2823273371122232,0.0012285802446818975,0.00034217279726261765
N1,1837,A,BRICK FIELD BOX CULVERT,0.2816493150396186,0.0012255970932904797,0.00034217279726261765
N1,1838,A,BACK FILD BOX CULVERT,0.2814230734775682,0.001224604899928095,0.00034217279726261765
N1,1839,A,KHASMOHAL ADUNAICR PC GIDER BRIDGE,0.2811967148132599,0.001223613799432846,0.00034217279726261765
N1,1843,A,AZIZNAGOR FOREST BOX CULVERT,0.28029010913344915,0.0012196602980019272,0.00034217279726261765
N1,1844,A,AZIZ NOGOR FOREST BOX CULVERT,0.28006316495785194,0.0012186746407672417,0.00034217279726261765
N1,1847,A,AZIZNAGOR BOX CULVERT,0.2793816298175137,0.0012157241701772565,0.00034217279726261765
N1,1848,A,AZIZ NOGAR BOX CULVERT,0.27915421723288536,0.001214742842369399,0.00034217279726261765
N1,1849,A,HATIAR PULL BOX CULVERT,0.2789266875459992,0.001213762593435839,0.00034217279726261765
N1,1851,A,SHIX DAR PARA BOX CULVERT,0.2784712768654536,0.001211805326635958,0.00034217279726261765
N1,1856,A,AODU NAGOR (2) BOX CULVERT,0.2773307008745782,0.0012069309429011193,0.00034217279726261765
N1,1860,A,HARBHANG CHOR,0.2764161322412377,0.0012030506647961235,0.00034217279726261765
N1,1861,A,BONPUKR PARA BOX CULVERT,0.27618719732725805,0.0012020832544969637,0.00034217279726261765
N1,1864,A,GHOIL MARA BOX CULVERT,0.2754996899717725,0.001199187383851162,0.00034217279726261765
N1,1865,A,SANTI RCC GIDER BRIDGE,0.27527028664876174,0.001198224209172022,0.00034217279726261765
N1,1869,A,HARBANG,0.27435150233414074,0.0011943820518604978,0.00034217279726261765
N1,1871,A,HARBANG,0.2738914075632835,0.0011924672790650894,0.00034217279726261765
N1,1874,A,HARBANGCHORA,0.2732003871400642,0.001189602971789008,0.00034217279726261765
N1,1877,A,ALIPUR BOX CULVERT,0.2725083127965249,0.0011867480545047291,0.00034217279726261765
N1,1878,A,HARBANG,0.27227738714416283,0.0011857984958110579,0.00034217279726261765
N1,1880,A,AZIZ NAGOR 1,0.27181518453266534,0.001183902490995657,0.00034217279726261765
N1,1881,A,HAR BAG BOX CULVERT,0.27158390757352996,0.0011829560422035,0.00034217279726261765
N1,1882,A,AZIZ NAGOR 2,0.27135251351213674,0.0011820106273776716,0.00034217279726261765
N1,1883,A,HAR BAG BOX CULVERT,0.27112100234848574,0.001181066245187332,0.00034217279726261765
N1,1885,A,ATKOTA,0.2706576287144104,0.0011791805733984931,0.00034217279726261765
N1,1887,A,AKOTA BAZAR BOX CULVERT,0.2701937866713039,0.0011772990162251746,0.00034217279726261765
N1,1888,A,BODOI TOLA RCC GIDER BRIDGE,0.26996168999636394,0.001176359777310767,0.00034217279726261765
N1,1890,A,BODOITOLI BOX CULVERT,0.2694971453397107,0.0011744843722245398,0.00034217279726261765
N1,1896,A,NOL BELA-1 BOX CULVERT,0.268100700915564,0.0011688826441825242,0.00034217279726261765
N1,1899,B,NOLBELA BOX CULVERT,0.26740089782301046,0.0011660954893551142,0.00034217279726261765
N1,1902,A,DIDDA BAZAR BOX CULVERT,0.2667000408101368,0.001163317427032432,0.00034217279726261765
N1,1905,C,MATHAMUHURI BRIDGE,0.2659981298769431,0.0011605484221703863,0.00034217279726261765
N1,1910,A,BODAITALI BOX CULVERT,0.2648259362764644,0.001155953447015603,0.00034217279726261765
N1,1915,B,BANDI BAZAR BOX CULVERT,0.2636508151195409,0.001151383373827096,0.00034217279726261765
N1,1916,A,BANIYAR CHORA,0.26341543958138286,0.0011504723333547221,0.00034217279726261765
N1,1921,A,HASIRUGIGI,0.26223680535672567,0.001145931931839302,0.00034217279726261765
N1,1922,A,NOL BELA BOX CULVERT,0.2620007272050209,0.0011450268028344163,0.00034217279726261765
N1,1927,A,CHOHAJANYA (1),0.26081857991262997,0.001140515844877357,0.00034217279726261765
N1,1932,A,CHOHAJANIYA (2),0.25963350506379435,0.0011360292502751153,0.00034217279726261765
N1,1939,A,JASJARI BRIDGE,0.2579694819805973,0.0011297886512391722,0.00034217279726261765
N1,1940,A,KUMARIKOOL BOX CULVERT,0.2577312959882523,0.0011289009854368876,0.00034217279726261765
N1,1942,A,DULAHAJARA CULVERT,0.25725457269678886,0.001127128527748381,0.00034217279726261765
N1,1943,A,PASIYAKALI BOX CULVERT,0.2570160353976705,0.0011262437334025972,0.00034217279726261765
N1,1945,A,PASIYAKALI (2),0.25653860949266033,0.0011244770075714144,0.00034217279726261765
N1,1949,A,DULAHAJAR BRIDGE,0.2555823524555465,0.0011209549730894094,0.00034217279726261765
N1,1952,C,BOYRAGIR KHIL,0.2219547996995156,0.0011182095790672698,0.00034217279726261765
N1,1960,A,FULCHARI (NEWPARA),0.21990925746043846,0.0011107855087435638,0.00034217279726261765
N1,1961,A,FULCHARI (NEWPARA),0.21965303772039377,0.0011098625289523163,0.00034217279726261765
N1,1962,A,DULAHAJARA (SAFARI PARK),0.21939670087809127,0.0011089406609551954,0.00034217279726261765
N1,1965,A,FULCHARI CULVERT,0.21862698773763706,0.0011061817105486775,0.00034217279726261765
N1,1966,A,FULCHARI BAZAR,0.2183701824863034,0.0011052642725640316,0.00034217279726261765
N1,1968,A,NAPITE KHALI CULVERT,0.21785622067686275,0.001103432704574913,0.00034217279726261765
N1,1969,C,NAPITE KHALI,0.21759906411875574,0.0011025185711661118,0.00034217279726261765
N1,1971,A,EAST NAPITL KHAL BOX CULVERT,0.21708439969576832,0.0011006935970327787,0.00034217279726261765
N1,1974,A,PAGOLARIBIL,0.21631152479435378,0.0010979643421756562,0.00034217279726261765
N1,1979,B,KHUTAKHALI,0.2150210579135071,0.0010934373554866796,0.00034217279726261765
N1,1980,A,ISLAMABAD KHODIABARI BOX CULVERT,0.2147626132305644,0.0010925352087929178,0.00034217279726261765
N1,1982,B,khutakhali bazar,0.2142453725579056,0.001090734152724428,0.00034217279726261765
N1,1983,A,EIDGAON BAZAR PC GIDER BRIDGE,0.2139865765681895,0.0010898352400322494,0.00034217279726261765
N1,1993,A,SHAT GOREA PARA BOX CULVERT,0.21139217604685026,0.0010809049495275642,0.00034217279726261765
N1,1996,A,RASHIDNAGAR,0.2106115723964216,0.001078246573684733,0.00034217279726261765
N1,1997,A,ROSHIDNAGAR CULVERT,0.21035113697509644,0.0010773625574762326,0.00034217279726261765
N1,1999,A,DOLERCHARA CULVERT,0.2098299148256728,0.001075597678990863,0.00034217279726261765
N1,2000,A,NAEK KHALI BOX CULVERT,0.20956912809757428,0.001074716813498664,0.00034217279726261765
N1,2002,A,ROSHIDNAGAR (2),0.2090472033346039,0.0010729582219990029,0.00034217279726261765
N1,2004,A,KHODIA BARI PRIMARY BOX CULVERT,0.20852481016260233,0.0010712038058249295,0.00034217279726261765
N1,2007,A,ISLAMABAD KHODIA BARI BOX CULVERT,0.20774034213766657,0.0010685799824347024,0.00034217279726261765
N1,2013,C,eidgaon,0.20616824432683473,0.0010633602620905608,0.00034217279726261765
N1,2017,B,JOARIANALA CULVERT,0.20511783707445772,0.0010599009985373547,0.00034217279726261765
N1,2019,A,KALIRCHARA BOX CULVERT,0.20459193083472244,0.0010581774942936262,0.00034217279726261765
N1,2023,A,KALIRCHARA BAZAR BOX CULVERT,0.20353871312815847,0.0010547426788767795,0.00034217279726261765
N1,2025,A,KALIRCHAR,0.20301140166132972,0.0010530313430410392,0.00034217279726261765
N1,2029,A,MITA CHARI BOX CULVERT,0.20195537350057877,0.0010496207537947068,0.00034217279726261765
N1,2031,A,DOLERCHARA CULVERT,0.20142665680665656,0.0010479214759897793,0.00034217279726261765
N1,2033,A,RAMU HOSPITAL GATE,0.20089747170370317,0.0010462261932079962,0.00034217279726261765
N1,2035,A,MARULA (WEST),0.20036781819171864,0.0010445348933627269,0.00034217279726261765
N1,2036,A,"ROSHIDNAGAR U,R CULVERT",0.20010281578233968,0.0010436907332762176,0.00034217279726261765
N1,2039,A,ROMA TECHIPUL,0.19930710594065607,0.0010411641943544497,0.00034217279726261765
N1,2041,A,JOARIANALA CULVERT,0.19877604720157807,0.0010394847712368784,0.00034217279726261765
N1,2042,A,CHAKMARKOOL,0.19851034217865238,0.0010386465360560503,0.00034217279726261765
N1,2043,A,JOARIANALA,0.19824452005346888,0.0010378092831463323,0.00034217279726261765
N1,2045,A,JORIANALA,0.19771252449632853,0.0010361377182137943,0.00034217279726261765
N1,2047,A,KHURUTIA BOX CULVERT,0.19718006053015705,0.0010344700646132304,0.00034217279726261765
N1,2048,A,KHURULIA CULVERT,0.1969136528936846,0.0010336377008785126,0.00034217279726261765
N1,2049,A,JOARIANALA BAZAR(R),0.1966471281549544,0.001032806310561412,0.00034217279726261765
N1,2053,A,SARKAR PARA BRIDGE,0.19557985817745557,0.0010294904541840641,0.00034217279726261765
N1,2056,A,MUKTAR KUL,0.19477817612062467,0.0010270137112040958,0.00034217279726261765
N1,2059,B,MITACMARI RAMU BRIDGE,0.19397544014347368,0.0010245456240946488,0.00034217279726261765
N1,2062,A,BAKKHALI BRIDGE,0.19317165024600255,0.0010220861539064151,0.00034217279726261765
N1,2064,A,MARULA BOX CULVERT,0.1926352048030662,0.0010204512751538185,0.00034217279726261765
N1,2066,C,BESIC AREA,0.19209829095109868,0.0010188201974959856,0.00034217279726261765
N1,2067,A,RAMU BRAC OFFICE,0.19182965837172822,0.001018006080518098,0.00034217279726261765
N1,2068,C,BASIC ARIA (1),0.19156090869009998,0.0010171929095476216,0.00034217279726261765
N1,2069,A,RAMU BY PASS MORE,0.19129204190621396,0.001016380683167797,0.00034217279726261765
N1,2072,A,RAMU MOUR BOX CULVDERT,0.19048473894100915,0.0010139496574428763,0.00034217279726261765
N1,2074,C,KAMBIR GONA,0.18994595145291698,0.001012333670720158,0.00034217279726261765
N1,2075,A,ROMA CALLAGE BOX CULVERT,0.1896763820554842,0.001011527082274792,0.00034217279726261765
N1,2076,B,HAMBIR GONA (1),0.18940669555579365,0.0010107214285738988,0.00034217279726261765
N1,2077,C,HAMBIR GONA-(2),0.1891368919538453,0.0010099167082209812,0.00034217279726261765
N1,2079,A,KANAR PARA,0.18859693344317524,0.0010083100619856238,0.00034217279726261765
N1,2080,A,SAMBAR PUL CULVERT,0.1883267785344535,0.0010075081333227153,0.00034217279726261765
N1,2083,A,CHAKMAR KOOL BOX CULVERT,0.18751561119474164,0.0010051079085226272,0.00034217279726261765
N1,2084,B,SOUTH MITHACHARI,0.18724498787698876,0.0010043096827137426,0.00034217279726261765
N1,2086,A,SOUTH MITHACHARI,0.1867033899347096,0.0010027159965195719,0.00034217279726261765
N1,2087,A,SOUTH MITHACHARI,0.18643241531018337,0.0010019205333885518,0.00034217279726261765
N1,2088,A,KHURULIA SCHOOL BOX CULVERT,0.18616132358339935,0.0010011259884085196,0.00034217279726261765
N1,2089,D,SHAMMOTI PARA,0.18589011475435752,0.0010003323602127516,0.00034217279726261765
N1,2090,A,KHURULIA SCHOOL BOX CULVERT,0.1856187888230579,0.0009995396474369717,0.00034217279726261765
N1,2093,A,KHURULIA CHAIRMAN PARA BOX CULVERT,0.1848041084156123,0.0009971669880234188,0.00034217279726261765
N1,2094,A,CHALATOLI,0.1845323140752815,0.0009963779233336197,0.00034217279726261765
N1,2095,A,CHALIYATOLI,0.18426040263269294,0.0009955897672789757,0.00034217279726261765
N1,2096,C,RAKALAN PARA STEEL BEAM AND RCC SLAB,0.1839883740878466,0.0009948025185097943,0.00034217279726261765
N1,2098,A,WEST DOVGE BOX CULVERT,0.1834439656913805,0.0009932307374411113,0.00034217279726261765
N1,2099,A,PANCHORI,0.1831715858397608,0.0009924462024542711,0.00034217279726261765
N1,2100,C,PANCHORA STEEL BEAM AND RCC SLAB,0.18289908888588324,0.0009916625693782064,0.00034217279726261765
N1,2102,C,PANAR CHORH -3 SLAB CULVERT,0.18235374367135485,0.0009900980036100888,0.00034217279726261765
N1,2103,B,PANCHARA SLAB CULVERT,0.18208089541070396,0.0009893170682498448,0.00034217279726261765
N1,2104,C,PANCHARA SLAB CULVERT,0.18180793004779527,0.0009885370294639847,0.00034217279726261765
N1,2105,A,MOHURI RARA BOX,0.1815348475826288,0.0009877578859243572,0.00034217279726261765
N1,2106,C,PANCHARA SLAB CULVERT,0.18126164801520456,0.0009869796363051804,0.00034217279726261765
N1,2108,A,RABAR DAM BOX,0.18071489757358267,0.0009854258135368677,0.00034217279726261765
N1,2109,A,PANCHORI,0.18044134669938502,0.0009846502377479692,0.00034217279726261765
N1,2110,A,LINK ROAD CULVERT,0.1801676787229296,0.0009838755505999874,0.00034217279726261765
N1,2111,B,DALA -2 SLAB CULVERT,0.1798938936442164,0.0009831017507789127,0.00034217279726261765
N1,2112,A,DALA-2 SLAB CULVERT,0.1796199914632454,0.000982328836973076,0.00034217279726261765
N1,2114,A,PANAR CHORI SLAB CULVERT,0.17907183579453004,0.0009807856621721121,0.00034217279726261765
N1,2115,A,PANAR HORA SLAB CULVERT,0.17879758230678566,0.0009800153985653043,0.00034217279726261765
N1,2117,A,TULA BAGAN.,0.17824872402452355,0.0009784775124272503,0.00034217279726261765
N1,2118,B,PARARHORA CULVERT,0.1779741192300058,0.0009777098872982355,0.00034217279726261765
N1,2119,C,TULA BAGUN,0.17769939733323029,0.0009769431390678977,0.00034217279726261765
N1,2121,A,TULA BAGAN,0.17714960223290585,0.0009754122681330726,0.00034217279726261765
N1,2122,A,SHORAR COOL,0.17687452902935694,0.0009746481428492342,0.00034217279726261765
N1,2123,A,NORTH-CONIAPARA,0.17659933872355024,0.000973884889305361,0.00034217279726261765
N1,2124,C,NORTH CONIAPARA,0.17632403131548577,0.0009731225062174953,0.00034217279726261765
N1,2125,A,NORTH CONIA PARA BOX CULVERT,0.1760486068051635,0.0009723609923039582,0.00034217279726261765
N1,2126,B,SOUTH MITTA CHORI,0.17577306519258343,0.000971600346285345,0.00034217279726261765
N1,2129,A,WEST CONIARA,0.17494573774129651,0.0009693236028390154,0.00034217279726261765
N1,2130,A,SOUTH MITHACHARI,0.17466972771968528,0.0009685664156513704,0.00034217279726261765
N1,2132,A,SOUTH MITTA CULVERT,0.17411735636968947,0.0009670546246057743,0.00034217279726261765
N1,2133,C,CONIA PARA,0.17384099504130487,0.0009663000182183511,0.00034217279726261765
N1,2135,A,KHONIA POLONG,0.17328792107776234,0.0009647933774073617,0.00034217279726261765
N1,2137,B,KHONIA POLONG.,0.17273437870518862,0.0009632901574983528,0.00034217279726261765
N1,2139,C,DOA PATONG,0.17218036792358374,0.0009617903484626493,0.00034217279726261765
N1,2141,C,CHALIYA TOLI -2 ARCH MASONRY,0.1716258887329477,0.0009602939403070115,0.00034217279726261765
N1,2146,C,JASOYA PALONG,0.17023764146684628,0.0009565677335056301,0.00034217279726261765
N1,2148,C,JASOYA PALONG RCC GIDER BRIDGE,0.1696815228446012,0.0009550831502416875,0.00034217279726261765
N1,2150,D,MORICHIA,0.16912493581332494,0.0009536019233229006,0.00034217279726261765
N1,2152,B,Jasoya check post.,0.1685678803730175,0.000952124042948369,0.00034217279726261765
N1,2153,B,PANAR CHORA SLAB CULVERT,0.16828917699947712,0.0009513863546618583,0.00034217279726261765
N1,2155,B,PANCHORI SLAB CULVERT,0.16773141894562296,0.0009499134758024778,0.00034217279726261765
N1,2156,A,PANCHARA SLAB CULVERT,0.1674523642653092,0.0009491782828008895,0.00034217279726261765
N1,2157,C,MARIECHA BAZAR,0.16717319248273765,0.000948443919135785,0.00034217279726261765
N1,2161,B,MORICHIA PALONG,0.16605533432987354,0.0009455147336916098,0.00034217279726261765
N1,2162,C,DALA-3 SLAB CULVERT,0.16577557703601303,0.0009447844986160402,0.00034217279726261765
N1,2165,A,DALA SLAB CULVERT,0.16493560254088477,0.0009425987212910554,0.00034217279726261765
N1,2166,A,DALA SLAB CULVERT,0.1646553768379931,0.0009418717675025395,0.00034217279726261765
N1,2169,C,DHALLA SLAB CULVERT,0.16381399711577138,0.0009396958054358629,0.00034217279726261765
N1,2174,C,PANCR CHAR SLAB CULVERT,0.16240935553357935,0.0009360854619601774,0.00034217279726261765
N1,2175,C,MORICHIA PALONG,0.16212807591036757,0.0009353658216528626,0.00034217279726261765
N1,2176,D,SHAPUR STEEL BEAM AND RCC SLAB,0.161846679184898,0.0009346469880700986,0.00034217279726261765
N1,2177,C,TULA BAGAN SLAB CULVERT,0.16156516535717066,0.0009339289600425405,0.00034217279726261765
N1,2179,A,TULA BAGAN BOX CULVERT,0.1610017863949426,0.0009324953159858892,0.00034217279726261765
N1,2181,A,TELA BAGAN SLAB CULVERT,0.16043793902368333,0.000931064880169003,0.00034217279726261765
N1,2187,B,TULA BAGAN,0.15874358645571865,0.000926792729505275,0.00034217279726261765
N1,2189,B,TOLA BAGAN,0.15817786544833476,0.000925375034157342,0.00034217279726261765
N1,2192,A,SHAPUR,0.15732840567032552,0.0009232544173261605,0.00034217279726261765
N1,2193,B,COTBAZR MUSLIM HOS,0.1570450182064735,0.0009225491208083203,0.00034217279726261765
N1,2195,A,COURT BAZAR,0.15647789197199616,0.000921140884597831,0.00034217279726261765
N1,2201,A,RATNAPALANG,0.1547737028143771,0.000916934949230512,0.00034217279726261765
N1,2202,A,CHADIRIKHANA,0.154489261430205,0.0009162366859601502,0.00034217279726261765
N1,2204,C,HIZOLIA BRIDGE,0.15392002735508742,0.0009148424858798093,0.00034217279726261765
N1,2207,C,JADIMURA BRIDGE,0.1530652979754776,0.0009127569852066219,0.00034217279726261765
N1,2208,A,JADI MORA (2) CULVERT,0.15278015397775876,0.0009120633603940738,0.00034217279726261765
N1,2209,A,JADIMORA (3),0.15249489287778212,0.0009113705047760804,0.00034217279726261765
N1,2211,A,JADIMORA (1),0.15192401937105549,0.0009099870967099102,0.00034217279726261765
N1,2212,C,WEST OGALA,0.15163840696430547,0.0009092965420595933,0.00034217279726261765
N1,2214,C,OKYIA STATION,0.15106683084403208,0.0009079177260334574,0.00034217279726261765
N1,2217,C,UKLIA-SHAHABMARKAT,0.15020858839668857,0.0009058552187644228,0.00034217279726261765
N1,2218,B,UKHIYA BAZAR,0.14992227337639183,0.0009051692364490978,0.00034217279726261765
N1,2230,A,CHADIRIKHANA,0.14647735915672322,0.0008969962824913692,0.00034217279726261765
N1,2232,B,KUTU - PALONG MOSZID SLAB,0.14590156735516938,0.0008956446082194585,0.00034217279726261765
N1,2233,C,KOSHO - BINNA - BRIDGE,0.14561349580100577,0.0008949698864452409,0.00034217279726261765
N1,2235,C,EJILA,0.14503700138590522,0.0008936226683251814,0.00034217279726261765
N1,2236,C,MODDO RAJAPALONG,0.14474857852496825,0.000892950169866774,0.00034217279726261765
N1,2237,C,KASHO - BINNAI SLAB,0.14446003856177347,0.0008922784104041036,0.00034217279726261765
N1,2239,A,KATU PALLANG SLAB,0.14388260732861058,0.0008909371042608286,0.00034217279726261765
