road,id,model_type,condition,name,lat,lon,length,bridge_name
N102,2615,bridge,A,,23.6505,90.9713327,686.0,KATAKHALI BOX CULVERT
N102,2616,link,,,23.6532778,90.9728327,348.0,
N102,2617,bridge,B,,23.6575833,90.9800827,884.0,BAKON NAGAR BOX CULVERT
N102,2618,link,,,23.6579167,90.9806382,69.0,
N102,2619,bridge,C,,23.6587222,90.9820271,170.0,GAFUR NAGOR RCC GIDER BRIDGE
N102,2620,link,,,23.6589722,90.9824438,52.0,
N102,2621,bridge,A,,23.6611667,90.9861108,447.0,DHARIA BOX CULVERT
N102,2622,link,,,23.6628889,90.9888886,328.0,
N102,2623,bridge,A,,23.6646667,90.9918052,387.0,BAHARNAGOR BOX CULVERT
N102,2624,bridge,C,,23.6657222,90.9934719,223.0,MANJUR BRIDGE
N102,2625,link,,,23.666,90.9938886,61.0,
N102,2626,bridge,A,,23.6674993,90.9962219,295.0,C. M. B BAZAR BOX CUVERT
N102,2627,link,,,23.6679993,90.9969719,44.0,
N102,2628,bridge,B,,23.6711938,91.0019444,627.0,YOUSUF PUR BRIDGE
N102,2629,link,,,23.6713049,91.0021944,29.0,
N102,2630,link,,,23.6730827,91.0049722,348.0,
N102,2631,bridge,B,,23.6738327,91.0061389,146.0,YOUSUFPUR (2) BOX CULVERT
N102,2632,bridge,B,,23.6748049,91.0076944,195.0,USUP POR-2 BOX CULVERT
N102,2633,bridge,C,,23.6780271,91.0126667,624.9999999999964,USUP - PUR BOX CULVERT
N102,2634,link,,,23.6780827,91.0127222,13.000000000007276,
N102,2635,link,,,23.6779438,91.0129722,16.999999999996362,
N102,2636,bridge,C,,23.6821104,91.0187493,734.0,SAMOLSHAL CHOR BOX CULVERT
N102,2637,link,,,23.6836663,91.0210827,288.0,
N102,2638,bridge,C,,23.684083,91.0217216,75.0,NAYAPARA BOX CULVERT
N102,2639,link,,,23.6841386,91.0217771,12.0,
N102,2640,bridge,A,,23.684583,91.0264716,599.0,SHALGANG BOX CULVERT
N102,2641,link,,,23.6872497,91.0265271,10.0,
N102,2642,link,,,23.689083,91.0288327,310.0,
N102,2643,bridge,C,,23.6891386,91.0289438,18.0,BORAIPARA BOX CULVERT
N102,2644,bridge,A,,23.6922497,91.033166,556.0,BROSALGAR CULVERT
N102,2645,link,,,23.694583,91.0366386,411.0,
N102,2646,bridge,C,,23.6955552,91.0379441,174.0,SONG CHAIL RCC GIDER BRIDGE
N102,2647,link,,,23.6957774,91.0382774,354.0,
N102,2648,bridge,B,,23.6999441,91.0441386,454.0,SHANKAIL BOX CULVERT
N102,2649,link,,,23.7,91.0441941,15.0,
N102,2650,link,,,23.7002778,91.0444719,36.0,
N102,2651,bridge,A,,23.7014722,91.0462219,236.0,HAJIBARI BOX CULVERT
N102,2652,bridge,A,,23.7042222,91.05,489.0,MOULSBI BARI CULVERT
N102,2653,link,,,23.7043333,91.0500833,17.0,
N102,2654,bridge,A,,23.70525,91.0513333,167.0,BRAMMON PARA BOX CULVERT
N102,2655,link,,,23.705345235164835,91.05145784945054,12.0,
N102,2656,link,,,23.7059722,91.0522778,79.0,
N102,2657,bridge,C,,23.7083056,91.05525,421.0,MUDUPPUR BOX CULVERT
N102,2658,link,,,23.7083611,91.0553333,11.0,
N102,2659,bridge,A,,23.7111220035714,91.058573425,4.65,MIRPUR CULVERT
N102,2660,bridge,A,,23.7117222,91.0592778,532.0,MUDOBPUR CULVERT
N102,2661,link,,,23.7118333,91.0593889,26.0,
N102,2662,link,,,23.7142222,91.0624444,382.0,
N102,2663,bridge,A,,23.7148611,91.0632222,109.0,MURPUR BOX
N102,2664,link,,,23.7149444,91.0633056,24.0,
N102,2665,bridge,A,,23.717618285562637,91.06656204161358,449.0,TALIPARA BOX CULVERT
N102,2666,link,,,23.7177493,91.0667216,22.0,
N102,2667,bridge,B,,23.7219993,91.0720271,722.0,MOKIMPUR RCC GRIDER BRIDGE
N102,2668,link,,,23.722166,91.072166,26.0,
N102,2669,link,,,23.7235271,91.0741104,256.0,
N102,2670,bridge,B,,23.7250827,91.0765271,294.0,KALAMONLA BRIDGE
N102,2671,link,,,23.7255549,91.077166,42.0,
N102,2672,link,,,23.7303327,91.0799438,664.0,
N102,2673,bridge,B,,23.7329438,91.0811938,323.0,KALAMURIA BOX CULVERT
N102,2674,link,,,23.7388052,91.0839997,690.0,
N102,2675,link,,,23.7468052,91.088333,1000.0,
N102,2676,bridge,A,,23.7511944,91.0933886,713.0,CHOW MONI BOX CULVERT
N102,2677,link,,,23.7513611,91.0936386,33.0,
N102,2678,link,,,23.7525556,91.094833,182.0,
N102,2679,link,,,23.7530556,91.0953886,72.0,
N102,2680,bridge,A,,23.7554167,91.0981386,402.0,CHOTICHOIMOHARI RCC GIDER BRIGDE
N102,2681,link,,,23.7556389,91.0984163,40.0,
N102,2682,bridge,B,,23.75724898301887,91.1003286018868,288.0,MIRPUKUR CULVERT
N102,2683,link,,,23.7574167,91.1005278,30.0,
N102,2684,link,,,23.7589444,91.1023056,240.0,
N102,2685,bridge,A,,23.7611111,91.1048056,320.0,GOLA SHAR BOX CULVERT
N102,2686,link,,,23.7654722,91.1098056,712.0,
N102,2687,bridge,A,,23.76984916734694,91.11480456870748,715.0,KHARERA BRIDGE
N102,2688,link,,,23.7699716,91.1149444,20.0,
N102,2689,link,,,23.771416,91.1166111,226.0,
N102,2690,bridge,C,,23.7749993,91.1206938,582.0,DAROGABARI BOX CULVERT
N102,2691,link,,,23.7779438,91.1240827,465.0,
N102,2692,bridge,B,,23.7816382,91.128666,624.0,MONKASAR BOX CULVERT
N102,2693,link,,,23.783583,91.1317493,376.0,
N102,2694,bridge,B,,23.7844441,91.1330827,170.0,MONKASHA RCC GRIDER BRIDGE
N102,2695,link,,,23.7845274,91.1332216,19.0,
N102,2696,link,,,23.7887219,91.1397219,811.0,
N102,2697,bridge,A,,23.7913608,91.1437497,509.0,SOYDABAD BOX CULVERT
N102,2698,link,,,23.7932774,91.1466941,372.0,
N102,2699,bridge,C,,23.79335444201681,91.14680965042017,15.0,CHAITABUS - RCC GIRDER BRIDGE
N102,2700,link,,,23.7938886,91.1476108,104.0,
N102,2701,bridge,B,,23.7993621932004,91.1496333468933,19.0,TNLLAK BOX CULVERT
N102,2702,link,,,23.8008056,91.1501667,853.0,
N102,2703,link,,,23.8020833,91.1504167,147.0,
N102,2704,bridge,A,,23.80675,91.1513056,531.0,TILLACK PUR RCC GIDER BRIDGE
N102,2705,link,,,23.8071667,91.1513889,53.0,
N102,2706,link,,,23.8108056,91.1521389,416.0,
N102,2707,bridge,B,,23.8141944,91.1528889,328.0,CHATURA CULVERT
N102,2708,link,,,23.8145556,91.153,44.0,
N102,2709,link,,,23.820416,91.15375,679.0,
N102,2710,link,,,23.829328707605637,91.15506456450704,1008.0,
N102,2711,bridge,B,,23.8298327,91.1551389,57.0,TANTO CULVERT
N102,2712,link,,,23.829916,91.1551389,14.0,
N102,2713,bridge,A,,23.8323327,91.1555278,277.0,MATIA PARA BOX CULVERT
N102,2714,link,,,23.8383052,91.1564167,652.0,
N102,2715,link,,,23.8393608,91.1566111,143.0,
N102,2716,bridge,B,,23.8450274,91.1571389,638.0,DARKHAR BRIDGE
N102,2717,link,,,23.8465552,91.1574444,175.0,
N102,2718,link,,,23.8469441,91.1575278,44.0,
N102,2719,link,,,23.85575,91.1591389,1000.0,
N102,2720,bridge,A,,23.8606111,91.1552222,721.0,PUJANESHAR PC GIRDER
N102,2721,link,,,23.8608056,91.1549722,36.0,
N102,2722,link,,,23.8621667,91.1532778,243.0,
N102,2723,bridge,B,,23.8632222,91.1519444,190.0,AWARON CULVERT
N102,2724,bridge,C,,23.8663333,91.1479997,536.0,AHARAVDHO RCC GRIDGE
N102,2725,link,,,23.8664444,91.1478608,16.0,
N102,2726,link,,,23.8748604,91.1409997,258.0,
N102,2727,bridge,B,,23.8749941691908,91.1409041702282,27.3,MODINAGOR RCC GIDER BRIDGE
N102,2728,link,,,23.8750549,91.1408608,964.0,
N102,2729,link,,,23.8752771,91.1405274,36.0,
N102,2730,link,,,23.8843052,91.1353052,1072.0,
N102,2731,link,,,23.8856941,91.1346941,169.0,
N102,2732,bridge,A,,23.8840274,91.1340274,179.0,SULTANPUR BOX CULVERT
N102,2733,bridge,A,,23.892357146358545,91.1312245987395,667.0,SULTANPUR BOX CULVERT
N102,2734,link,,,23.8929441,91.1310271,47.0,
N102,2735,bridge,A,,23.8946386,91.1300827,215.0,SULTANPUR RCC BRIDGE
N102,2736,link,,,23.894833,91.1299993,24.0,
N102,2737,link,,,23.900941803948665,91.12758382043435,728.0,
N102,2738,intersection,,,23.9033333,91.1266382,284.9999999999927,
N102,2739,bridge,A,,23.9056389,91.1258327,268.0,RADHAKA BRIDGE.
N102,2740,link,,,23.9060833,91.1257216,52.000000000007276,
N102,2741,link,,,23.9094722,91.1245549,395.0,
N102,2742,bridge,A,,23.9152778,91.122666,676.0,OUSURA BOX CULVERT
N102,2743,link,,,23.918166,91.1216938,343.0,
N102,2744,bridge,A,,23.9238049,91.1198327,660.0,UZURA CULVERT
N102,2745,link,,,23.9268327,91.1188327,344.0,
N102,2746,bridge,B,,23.9278049,91.1185271,113.0,RAMRAIL BOX CULVERT
N102,2747,bridge,D,,23.9328134045563,91.1168121455635,48.4,RAMRAIL BRIDGE.
N102,2748,link,,,23.9348608,91.1161111,834.0,
N102,2749,link,,,23.9354441,91.1161111,53.0,
N102,2750,link,,,23.9354997,91.1160833,10.0,
N102,2751,link,,,23.944333,91.116666,1007.0,
N102,2752,bridge,B,,23.949583,91.1169993,586.0,VADHUGLAR BOX CULVERT
N102,2753,link,,,23.9536389,91.1168327,460.0,
N102,2754,bridge,B,,23.9551944,91.1163889,192.0,VADHUGHAR BRIDGE
N102,2755,link,,,23.9561111,91.1160556,97.0,
N102,2756,intersection,,,23.9570833,91.1155556,130.0,
N102,2757,link,,,23.9582222,91.1100556,581.0,
N102,2758,link,,,23.96125,91.1020556,1000.0,
N102,2759,link,,,23.966,91.1015278,536.0,
N102,2760,bridge,B,,23.9679353219827,91.1013978806034,30.8,NORTH PORTALA BRIDGE
N102,2761,link,,,23.9701382,91.10125,464.0,
N102,2762,link,,,23.97067948041237,91.10119589793814,63.0,
N102,2763,link,,,23.9709716,91.1011667,34.0,
N102,2764,link,,,23.9790549,91.1003333,903.0,
N102,2765,link,,,23.9819438,91.10025,325.0,
N102,2766,link,,,23.987583,91.1025278,675.0,
N102,2767,link,,,23.9948886,91.1081667,1000.0,
N102,2768,link,,,23.9967497,91.10925,234.0,
N102,2769,link,,,23.9974719,91.1093056,81.0,
N102,2770,bridge,B,,24.0016944,91.1095833,476.0,GHATARA BRIDGE
N102,2771,link,,,24.0018611,91.1095556,22.0,
N102,2772,link,,,24.0064444,91.1086389,511.0,
N102,2773,bridge,A,,24.0098333,91.1093333,391.0,SUHILPUR MIRHATI BOX CULVERT
N102,2774,bridge,B,,24.0132778,91.1097222,385.0,MOLABI BARI CULVERT
N102,2775,link,,,24.0152778,91.11,224.0,
N102,2776,bridge,A,,24.0173882,91.1103056,245.0,SUHIL PUR BOX CULVERT
N102,2777,link,,,24.0242493,91.1118056,765.0,
N102,2778,bridge,B,,24.0275271,91.1124444,374.0,UTTOR SHOHIL PUR CULVERT
N102,2779,link,,,24.0330827,91.1129167,626.0,
N102,2780,link,,,24.0421108,91.1139722,1015.0,
N102,2781,bridge,A,,24.045833,91.1146667,419.0,BATHBARIA BOX CULVERT
N102,2782,sourcesink,,SoSi2,24.0506111,91.1146667,549.0,
N104,6956,intersection,,,23.0101111,91.3990274,0.0,
N104,2784,bridge,B,,23.0093022701123,91.3955118680898,2.7,S.S.SK ROAD SLAB CULVERT
N104,2785,bridge,A,,23.0092778,91.3952497,445.0,Shasaugtachha culvert
N104,2786,link,,,23.0093056,91.3898052,555.0,
N104,2787,link,,,23.0095278,91.3814438,878.0,
N104,2788,link,,,23.0095278,91.3803604,122.0,
N104,2789,bridge,C,,23.0098611,91.3737216,676.0,PAZGACIA SLAB CULVERT
N104,2790,link,,,23.0094444,91.3704716,324.0,
N104,2791,link,,,23.0071667,91.3607778,1080.0,
N104,2792,link,,,23.00625,91.3583611,270.0,
N104,2793,bridge,B,,23.0045556,91.3546389,420.0,MATIARA SLAB CULVERT
N104,2794,link,,,23.0044444,91.3543889,30.0,
N104,2795,link,,,22.9990552,91.3471386,1000.0,
N104,2796,link,,,22.990583,91.3458886,1010.0,
N104,2797,link,,,22.9840274,91.3404719,1020.0,
N104,2798,bridge,A,,22.983583,91.3389997,160.0,SILONIA BOX CVLVERT
N104,2799,bridge,A,,22.9825827,91.3375274,190.0,SILONIA PC GIDER BRIDGE
N104,2800,link,,,22.9818882,91.3371108,40.0,
N104,2801,link,,,22.9815271,91.3369163,95.0,
N104,2802,link,,,22.9772216,91.3354997,495.0,
N104,2803,bridge,C,,22.9715827,91.3343608,642.0,AMIR GOAN SLAB CULVERT
N104,2804,link,,,22.96643594421769,91.33371895459184,578.0,
N104,2805,bridge,A,,22.9611111,91.3330549,598.0,BAKER BAZAR BOX CULVERT
N104,2806,link,,,22.9580556,91.3317216,372.0,
N104,2807,bridge,A,,22.9538611,91.326166,750.0,SAHID SLAM SHETU
N104,2808,link,,,22.9535278,91.3257493,65.0,
N104,2809,link,,,22.9532778,91.3253882,47.0,
N104,2810,link,,,22.9473886,91.3180271,1000.0,
N104,2811,bridge,C,,22.9465274,91.3168604,160.0,CHONG ARPULL BOX CULVERT
N104,2812,link,,,22.9420274,91.3109722,793.0,
N104,2813,link,,,22.9369719,91.3029444,985.0,
N104,2814,link,,,22.9370552,91.303,9.0,
N104,2815,link,,,22.9371386,91.3023056,6.0,
N104,2816,bridge,C,,22.9380552,91.2974163,578.0,DAGHANBUIYA SLAB CULVERT
N104,2817,link,,,22.939333,91.2909163,707.0000000000018,
N104,2818,link,,,22.9396941,91.283166,799.9999999999982,
N104,2819,link,,,22.940083,91.2809438,230.0,
N104,2820,bridge,A,,22.9411108,91.2764716,484.0,RAMNAGAR BRIGE
N104,2821,link,,,22.9426386,91.270916,600.0,
N104,2822,bridge,A,,22.9436162237609,91.2660078638484,2.5,RAMNAGAR SIAB CULVERT
N104,2823,link,,,22.9439719,91.2642222,686.0,
N104,2824,bridge,B,,22.9440589671641,91.2636935955224,12.6,RAMNAGAR SLAB CULVERT (3)
N104,2825,link,,,22.9443608,91.2618611,268.0,
N104,2826,link,,,22.9444163,91.2616944,32.0,
N104,2827,link,,,22.9444163,91.2616667,14.0,
N104,2828,link,,,22.9456941,91.2546667,686.0,
N104,2829,link,,,22.9496386,91.2465274,1000.0,
N104,2830,bridge,C,,22.953,91.2419997,602.0,BHUYAIN DIGI CULVERT
N104,2831,link,,,22.95575,91.2394163,398.0,
N104,2832,bridge,C,,22.9576944,91.2321104,800.0,COLLANDI Bridge
N104,2833,link,,,22.9576667,91.2320271,10.0,
N104,2834,link,,,22.9577222,91.230166,190.0,
N104,2835,link,,,22.9575556,91.2267493,353.0,
N104,2836,bridge,B,,22.9573333,91.2218882,508.0,SANBAG CULVERT
N104,2837,link,,,22.95725,91.2212216,62.0,
N104,2838,link,,,22.9568611,91.2198604,147.0,
N104,2839,link,,,22.9551111,91.21075,965.0,
N104,2840,bridge,A,,22.9545278,91.2077222,309.0,SOMIR BAZAR SLAB CULVERT
N104,2841,link,,,22.9539167,91.2010833,736.0,
N104,2842,link,,,22.95325,91.191083,1010.0,
N104,2843,bridge,C,,22.9523611,91.1869997,287.0,SHIBPUR SLAB CULVERT
N104,2844,link,,,22.9515,91.1813604,131.0,
N104,2845,bridge,A,,22.9496108,91.1749438,1294.0,BAROPAL SLAB CULVERT
N104,2846,link,,,22.9486108,91.1720271,328.0,
N104,2847,link,,,22.9486941,91.16275,940.0,
N104,2848,bridge,B,,22.9479441,91.1571111,720.0,SONYGOFULL CULVERT
N104,2849,link,,,22.9476941,91.1530278,320.0,
N104,2850,bridge,C,,22.9476941,91.147083,612.0,PASHIMSIB PUR
N104,2851,link,,,22.9473052,91.1434441,378.0,
N104,2852,bridge,B,,22.9468608,91.1404997,320.99999999999636,HAZIPUR CULVERT
N104,2853,link,,,22.9458608,91.1339997,679.0000000000036,
N104,2854,link,,,22.9459719,91.124416,342.0,
N104,2855,bridge,A,,22.9459441,91.1264993,418.0,Chowmohoni Bazar(right)
N104,2856,link,,,22.9459997,91.123416,330.0,
N104,2857,link,,,22.9459997,91.1232771,20.0,
N104,2858,link,,,22.9460274,91.1230549,10.0,
N104,2859,link,,,22.9458886,91.1214993,170.0,
N104,2860,link,,,22.9458608,91.121166,40.0,
N104,2861,link,,,22.9453886,91.1147222,670.0,
N104,2862,bridge,B,,22.9446941,91.1099722,492.0,krimpur Bridge
N104,2863,link,,,22.9446663,91.1095556,50.0,
N104,2864,link,,,22.9447219,91.1050556,458.0,
N104,2865,bridge,A,,22.9447497,91.1047222,33.0,ALIPUR BOX CULVERT
N104,2866,bridge,A,,22.944733803539823,91.10472080707964,1.0,CONTRACTOR MOSJIDE BOX CULNERT
N104,2867,link,,,22.940109017831283,91.10441676780542,338.0,
N104,2868,link,,,22.9363052,91.1041667,278.0,
N104,2869,bridge,C,,22.9360274,91.1042222,362.0,DARMACHPUR CULVERT
N104,2870,link,,,22.9313604,91.1040833,541.0,
N104,2871,link,,,22.9274438,91.1035556,447.0,
N104,2872,bridge,B,,22.9226938,91.1027222,530.0,MAMZAN BIBO BOX CULVERT
N104,2873,link,,,22.9225271,91.1026667,20.0,
N104,2874,bridge,B,,22.9210135531914,91.1023406859574,3.0,AKLASPUR CULVERT
N104,2875,link,,,22.9207216,91.1022778,235.0,
N104,2876,link,,,22.9177771,91.1021944,327.0,
N104,2877,link,,,22.9116667,91.102,663.0,
N104,2878,bridge,D,,22.9066111,91.1007778,575.0,BARIPOLE BOX
N104,2879,bridge,A,,22.9033930767441,91.0999670297674,9.4,KABOWA BAZAR BOX CULVERT
N104,2880,link,,,22.9028611,91.099833,430.0,
N104,2881,link,,,22.9001667,91.099333,310.0,
N104,2882,link,,,22.8939441,91.0983052,710.0,
N104,2883,link,,,22.8851108,91.0970274,1000.0,
N104,2884,link,,,22.8849163,91.0970552,20.0,
N104,2885,link,,,22.8833886,91.0971386,210.0,
N104,2886,link,,,22.8767493,91.096833,758.0,
N104,2887,link,,,22.8766382,91.0968608,12.0,
N104,2888,link,,,22.8760549,91.0969163,20.0,
N104,2889,link,,,22.8743327,91.0969719,180.0,
N104,2890,bridge,C,,22.87139801896552,91.09690368017242,380.0,TOWN HALL MORE CULVERT
N104,2891,link,,,22.8707493,91.0968886,84.0,
N104,2892,bridge,A,,22.870666,91.0968886,9.0,BOXSI MAZIR BOX CULVERT
N104,2893,link,,,22.8674438,91.0969719,327.0,
N104,2894,link,,,22.8674438,91.0971108,60.0,
N104,2895,link,,,22.8653611,91.0970552,18.0,
N104,2896,bridge,A,,22.8653333,91.0970274,122.0,GAPTANG BOX CULVERT
N104,2897,link,,,22.8633333,91.0968608,260.0,
N104,2898,link,,,22.861,91.0962497,270.0,
N104,2899,bridge,B,,22.8607331215686,91.0962115705882,3.5,POKIR PUR BOX CULVERT
N104,2900,link,,,22.8600278,91.0961108,102.0,
N104,2901,link,,,22.857,91.0963886,1103.0,
N104,2902,link,,,22.853063737297298,91.09663873837836,245.0,
N104,2903,bridge,B,,22.8471995091891,91.0970113935135,10.4,DATARAHAT RCC GIDER BRIDGE
N104,2904,link,,,22.8421386,91.097333,680.0,
N104,2905,bridge,B,,22.8414441,91.0982219,120.0,UTTOR SONAPUR SLAB CULVERT
N104,2906,bridge,A,,22.8413886,91.0983608,86.0,SONAMIPUR BOX CULVERT
N104,2907,bridge,A,,22.8385164697674,91.0992446418604,2.0,OUTTOR SONAPUR BOX CULVERT
N104,2908,link,,,22.8345274,91.1004722,774.0,
N104,2909,link,,,22.8328049,91.1005278,220.0,
N104,2910,link,,,22.8324993,91.1005833,12.0,
N104,2911,link,,,22.8278327,91.10125,522.0,
N104,2912,link,,,22.8268086559322,91.10134555254236,116.0,
N104,2913,sourcesink,,SoSi3,22.8257493,91.1014444,120.0,
N2,1019,intersection,,,23.7060833,90.5215271,0.0,
N2,3034,link,,,23.7068889,90.5204716,166.0,
N2,3035,link,,,23.7151389,90.5168327,1000.0,
N2,3036,bridge,B,,23.7182771,90.5156944,370.0,JATRAMURA BRIDGE
N2,3037,link,,,23.7186104,90.5155556,40.0,
N2,3038,link,,,23.723666,90.5136667,590.0,
N2,3039,link,,,23.7249438,90.5134167,147.0,
N2,3040,link,,,23.7310549,90.5187493,863.0,
N2,3041,link,,,23.7386663,90.523916,1000.0,
N2,3042,link,,,23.7431108,90.5322493,1000.0,
N2,3043,link,,,23.7466386,90.5402774,900.0,
N2,3044,link,,,23.7471941,90.5410552,110.0,
N2,3045,link,,,23.7551111,90.5453608,1000.0,
N2,3046,link,,,23.7630278,90.5503889,1000.0,
N2,3047,link,,,23.769666,90.5566389,1000.0,
N2,3048,link,,,23.7774716,90.5616667,1010.0,
N2,3049,link,,,23.7848052,90.5650556,915.0,
N2,3050,link,,,23.7849719,90.5660278,85.0,
N2,3051,intersection,,,23.785333,90.5685549,268.0,
N2,3052,link,,,23.7853886,90.5688882,12.0,
N2,3053,bridge,B,,23.7853886,90.5691104,41.0,GOLA GANDE BRIDGE
N2,3054,intersection,,,23.7856663,90.5705827,460.0,
N2,3055,bridge,A,,23.7889337462616,90.5739290696261,3.9,SHAWGHAT BOX CULVERT
N2,3056,link,,,23.7891108,90.5741104,214.0,
N2,3057,link,,,23.7892497,90.5742771,20.0,
N2,3058,link,,,23.7966941,90.5798049,1000.0,
N2,3059,bridge,B,,23.7977219,90.5808882,162.0,ADURI BOX CULVERT
N2,3060,link,,,23.8035833,90.5860552,838.0,
N2,3061,bridge,B,,23.8044167,90.5869163,132.0,ADURI BOX CULVERT
N2,3062,link,,,23.8108333,90.5919163,868.0,
N2,3063,bridge,A,,23.8141389,90.5946941,467.0,BANTI BOX CULVERT
N2,3064,link,,,23.8175827,90.5980274,511.0,
N2,3065,link,,,23.8177493,90.5982219,21.99999999999818,
N2,3066,link,,,23.8180549,90.5985274,8.000000000003638,
N2,3067,bridge,C,,23.8240271,90.6041389,913.9999999999982,BANTI BRIDGE
N2,3068,bridge,C,,23.8240644910256,90.6041620474358,3.1,PATCHRUKHI CULVERT
N2,3069,link,,,23.8246104,90.6045,78.0,
N2,3070,bridge,A,,23.829666,90.6093056,754.0,PUTCHRUCLAI CULVERT
N2,3071,link,,,23.8313049,90.611,246.0,
N2,3072,bridge,B,,23.8342497,90.6139444,449.0,SON PARA
N2,3073,link,,,23.83620332566845,90.6158264106952,288.0,
N2,3074,link,,,23.8380552,90.6176104,273.0,
N2,3075,bridge,A,,23.8420274,90.6225549,675.0,FURINGDIA BOX CULVERT
N2,3076,link,,,23.8439163,90.6249993,325.0,
N2,3077,bridge,A,,23.8455274,90.6272216,288.0,PURINDA BAZAR BOX CULVERT
N2,3078,bridge,A,,23.8498608,90.6315827,662.0,PURINDHA BOX CULVERT
N2,3079,link,,,23.8501944,90.6318604,50.0,
N2,3080,bridge,B,,23.8552222,90.6386941,926.0,SHAT GRAM BOX CULVERT
N2,3081,link,,,23.8554444,90.6394997,79.0,
N2,3082,link,,,23.8554722,90.6491663,1000.0,
N2,3083,bridge,A,,23.8551389,90.6522778,322.0,BAGBARI BOX CULVERT
N2,3084,bridge,A,,23.8548333,90.6585556,646.0,RAINADI BOX CULVERT
N2,3085,link,,,23.8548056,90.6589167,32.0,
N2,3086,bridge,A,,23.8544722,90.6635,469.0,KANDA PARA BOX CULVERT
N2,3087,bridge,A,,23.8539167,90.6673049,399.0,NAWPARA BOX CULVERT
N2,3088,link,,,23.8536111,90.6686938,142.0,
N2,3089,link,,,23.8587778,90.672666,990.0,
N2,3090,link,,,23.8668882,90.6685271,1000.0,
N2,3091,link,,,23.8679993,90.668166,130.0,
N2,3092,link,,,23.8757771,90.6667493,870.0,
N2,3093,bridge,A,,23.8774438,90.6666389,187.0,KURIRPARA BOX CULVERT
N2,3094,bridge,A,,23.8818882,90.6665556,503.0,CHAITABOR BOX CULVERT
N2,3095,link,,,23.8846108,90.6658056,310.0,
N2,3096,link,,,23.8853608,90.6655278,90.0,
N2,3097,intersection,,,23.8934163,90.6644167,909.0,
N2,3098,link,,,23.8936386,90.6667771,251.0,
N2,3099,link,,,23.8936663,90.6670827,34.0,
N2,3100,bridge,B,,23.8943052,90.6717771,483.0,PANCNDANA BRIDGE
N2,3101,bridge,B,,23.8944074858369,90.6720957695279,3.0,BOLTIRISH KANE CULVERT
N2,3102,link,,,23.8950274,90.6740271,233.0,
N2,3103,link,,,23.8950552,90.6740827,10.0,
N2,3104,bridge,C,,23.8952390502941,90.6744398613725,2.5,SHIKANDI BOX CULVERT
N2,3105,link,,,23.8994163,90.6825549,1020.0,
N2,3106,bridge,A,,23.9048611,90.6851386,665.0,UTTAR BAYANDA CULVERT
N2,3107,link,,,23.9076667,90.6864719,335.0,
N2,3108,link,,,23.9099444,90.6875552,280.0,
N2,3109,link,,,23.9131389,90.6894163,408.0,
N2,3110,link,,,23.9154167,90.6913886,322.0,
N2,3111,link,,,23.9183882,90.6939719,425.0,
N2,3112,bridge,A,,23.921666,90.6968886,474.0,BAGDI BOX CULVERT
N2,3113,link,,,23.9224716,90.6975552,101.0,
N2,3114,bridge,A,,23.924166,90.699083,245.0,BAGDI - 2 CULVERT
N2,3115,link,,,23.922666,90.7036389,755.0,
N2,3116,bridge,A,,23.9307216,90.7045833,164.0,BASAIL BRIDGE OVER ROAD
N2,3117,link,,,23.930916,90.70475,28.0,
N2,3118,bridge,B,,23.9349686331683,90.7082789089108,1.5,VALARAGAR CULVERT
N2,3119,link,,,23.9367219,90.7098056,808.0,
N2,3120,bridge,C,,23.9390552,90.7100278,263.0,BALANAGAR BRIDGE
N2,3121,link,,,23.9396386,90.71,64.0,
N2,3122,bridge,A,,23.9427774,90.7099444,349.0,KARAR CHAR CULVERT
N2,3123,link,,,23.9454441,90.71075,324.0,
N2,3124,bridge,A,,23.9456108,90.7108333,21.0,KARAR CHAR CULVERT (2)
N2,3125,link,,,23.95291648764045,90.71486652757916,894.0,
N2,3126,bridge,A,,23.9534068022471,90.7151372139938,5.5,NAGOR BARI CULVERT
N2,3127,link,,,23.9536111,90.71525,85.0,
N2,3128,bridge,A,,23.9556111,90.7163333,253.0,PATUAR PAR CULVERT
N2,3129,bridge,A,,23.95980842931727,90.71865602088354,525.0,BARAITULA BUSTANT CULVERT
N2,3130,link,,,23.9615833,90.7196382,222.0,
N2,3131,bridge,B,,23.9634167,90.7206382,230.0,SAYED NAGAR CULVERT
N2,3132,bridge,A,,23.9654722,90.7217771,258.0,SAYEA NAGAR (2) CULVERT
N2,3133,link,,,23.9695549,90.7242216,512.0,
N2,3134,bridge,A,,23.96983612084367,90.72445595235732,40.0,SAYED NAGOR CULVERT
N2,3135,bridge,B,,23.9723882,90.7265827,363.0,SAYED NAGOR CULVERT
N2,3136,link,,,23.9753882,90.7291104,427.0,
N2,3137,bridge,B,,23.975807317647,90.7294643364705,8.3,SAYED NAGOR CULVERT
N2,3138,link,,,23.9766382,90.730166,170.0,
N2,3139,bridge,A,,23.977916,90.7312771,183.0,ITAKHOLA CULVERT
N2,3140,bridge,A,,23.9798693555555,90.7330660097222,12.6,ITAKHOLO CULVERT
N2,3141,intersection,,,23.9802216,90.7333886,648.0,
N2,3142,link,,,23.9803882,90.7347774,159.0,
N2,3143,link,,,23.981416,90.7381941,30.0,
N2,3144,bridge,A,,23.9818604,90.7396663,160.0,SHASPUR CULVERT
N2,3145,link,,,23.9827771,90.7424441,301.0,
